Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio
2112,04/03/2022 14:00,04/05/2022 14:00,Second Class,Shipping canceled,0,COMPLETE,70640,Corporate,United States,Europe,USCA,Sports,6419,37,6351.57,0.117,438.75,4,2,0.0691
2113,04/03/2022 16:00,04/05/2022 16:00,Same Day,Shipping canceled,0,CLOSED,76706,Corporate,Brazil,Africa,Africa,Electronics,3992,43,3314.3,0.426,266.64,5,2,0.0805
2114,04/03/2022 18:00,04/06/2022 18:00,First Class,Shipping on time,0,CANCELED,12835,Home Office,France,USCA,Africa,Clothing,538,38,12179.87,0.327,3584.13,3,3,0.2943
2115,04/03/2022 20:00,04/05/2022 20:00,Second Class,Shipping on time,0,COMPLETE,48597,Consumer,United States,LATAM,LATAM,Books,6728,26,5117.64,0.057,-234.37,3,2,-0.0458
2116,04/03/2022 22:00,04/07/2022 22:00,Second Class,Late delivery,1,SUSPECTED_FRAUD,85556,Consumer,Germany,USCA,LATAM,Books,7436,36,7959.48,0.422,990.33,6,4,0.1244
2117,04/04/2022 00:00,04/11/2022 00:00,Standard Class,Shipping on time,0,CANCELED,49579,Consumer,Brazil,Africa,LATAM,Sports,6585,20,2899.16,0.262,948.42,3,7,0.3271
2118,04/04/2022 02:00,04/09/2022 02:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,23156,Consumer,France,Europe,LATAM,Books,6664,2,119.42,0.15,19.95,5,5,0.1671
2119,04/04/2022 04:00,04/10/2022 04:00,Second Class,Shipping on time,0,PENDING,69874,Home Office,Brazil,LATAM,LATAM,Electronics,6601,19,6742.82,0.179,877.77,6,6,0.1302
2120,04/04/2022 06:00,04/08/2022 06:00,Second Class,Shipping on time,0,PROCESSING,37238,Home Office,United States,Africa,Africa,Clothing,3370,35,122.9,0.326,9.21,4,4,0.0749
2121,04/04/2022 08:00,04/05/2022 08:00,Standard Class,Shipping on time,0,COMPLETE,56021,Corporate,United States,Africa,Pacific Asia,Sports,264,32,869.29,0.169,-17.76,3,1,-0.0204
2122,04/04/2022 10:00,04/05/2022 10:00,Second Class,Shipping canceled,0,COMPLETE,56510,Consumer,Brazil,Europe,Pacific Asia,Clothing,9890,49,6721.52,0.26,267.48,6,1,0.0398
2123,04/04/2022 12:00,04/06/2022 12:00,Second Class,Shipping on time,0,CANCELED,72670,Corporate,United States,Africa,Africa,Furniture,2124,49,11495.73,0.32,-158.83,6,2,-0.0138
2124,04/04/2022 14:00,04/06/2022 14:00,Second Class,Shipping on time,0,COMPLETE,93698,Home Office,France,USCA,Africa,Furniture,8304,12,1905.79,0.088,1.3,4,2,0.0007
2125,04/04/2022 16:00,04/10/2022 16:00,Same Day,Advance shipping,0,PENDING,72425,Consumer,Germany,Europe,USCA,Furniture,5452,1,21.75,0.425,0.34,2,6,0.0156
2126,04/04/2022 18:00,04/10/2022 18:00,Standard Class,Shipping canceled,0,PROCESSING,99832,Corporate,United States,USCA,LATAM,Clothing,5440,14,1909.0,0.16,135.18,4,6,0.0708
2127,04/04/2022 20:00,04/10/2022 20:00,First Class,Shipping canceled,0,CLOSED,11706,Corporate,India,Pacific Asia,LATAM,Sports,307,43,4403.41,0.189,-200.77,4,6,-0.0456
2128,04/04/2022 22:00,04/09/2022 22:00,Same Day,Advance shipping,0,CLOSED,80438,Home Office,Germany,Africa,Europe,Electronics,9905,40,210.74,0.314,69.56,2,5,0.3301
2129,04/05/2022 00:00,04/09/2022 00:00,Standard Class,Advance shipping,0,PENDING,47539,Corporate,France,Europe,Europe,Clothing,5332,5,979.12,0.274,-0.46,4,4,-0.0005
2130,04/05/2022 02:00,04/10/2022 02:00,Second Class,Shipping canceled,0,PROCESSING,75637,Corporate,India,Africa,Africa,Clothing,8317,8,402.54,0.198,41.57,2,5,0.1033
2131,04/05/2022 04:00,04/08/2022 04:00,Standard Class,Advance shipping,0,SUSPECTED_FRAUD,17670,Home Office,Germany,Pacific Asia,USCA,Sports,7799,28,2920.27,0.292,881.37,5,3,0.3018
2132,04/05/2022 06:00,04/10/2022 06:00,First Class,Late delivery,1,PROCESSING,57490,Home Office,Brazil,LATAM,Africa,Electronics,1465,33,6319.49,0.406,-46.59,4,5,-0.0074
2133,04/05/2022 08:00,04/11/2022 08:00,First Class,Late delivery,1,CLOSED,12694,Corporate,United States,Africa,USCA,Clothing,9480,49,11412.84,0.36,1637.08,5,6,0.1434
2134,04/05/2022 10:00,04/11/2022 10:00,Second Class,Late delivery,1,CLOSED,69905,Home Office,United States,LATAM,Africa,Books,5950,37,3151.4,0.371,907.33,4,6,0.2879
2135,04/05/2022 12:00,04/10/2022 12:00,Same Day,Advance shipping,0,COMPLETE,29488,Home Office,United States,Europe,USCA,Electronics,1932,11,1633.15,0.116,282.18,5,5,0.1728
2136,04/05/2022 14:00,04/06/2022 14:00,Second Class,Shipping on time,0,COMPLETE,22998,Corporate,Germany,Pacific Asia,LATAM,Clothing,5849,2,206.35,0.189,7.04,5,1,0.0341
2137,04/05/2022 16:00,04/11/2022 16:00,Second Class,Shipping on time,0,PENDING,17114,Home Office,India,Africa,LATAM,Clothing,6201,32,11503.16,0.249,2809.12,2,6,0.2442
2138,04/05/2022 18:00,04/08/2022 18:00,Same Day,Late delivery,1,CLOSED,34227,Corporate,India,Europe,USCA,Books,6563,28,2725.07,0.02,606.43,4,3,0.2225
2139,04/05/2022 20:00,04/11/2022 20:00,Same Day,Late delivery,1,SUSPECTED_FRAUD,96378,Corporate,Germany,USCA,Africa,Electronics,3282,46,2878.14,0.346,273.06,5,6,0.0949
2140,04/05/2022 22:00,04/09/2022 22:00,Second Class,Late delivery,1,SUSPECTED_FRAUD,98616,Consumer,United States,Africa,Pacific Asia,Books,9412,29,5579.53,0.146,-175.65,4,4,-0.0315
2141,04/06/2022 00:00,04/13/2022 00:00,First Class,Late delivery,1,COMPLETE,17233,Home Office,Brazil,USCA,USCA,Furniture,2445,25,2154.35,0.127,-100.94,3,7,-0.0469
2142,04/06/2022 02:00,04/09/2022 02:00,Standard Class,Shipping canceled,0,PENDING,98164,Consumer,Brazil,Pacific Asia,Africa,Books,4970,15,1093.64,0.117,306.39,6,3,0.2802
2143,04/06/2022 04:00,04/13/2022 04:00,Standard Class,Late delivery,1,COMPLETE,62882,Home Office,Germany,Europe,LATAM,Books,8401,5,228.73,0.128,17.98,2,7,0.0786
2144,04/06/2022 06:00,04/12/2022 06:00,Same Day,Late delivery,1,COMPLETE,39067,Home Office,Brazil,Europe,Africa,Furniture,865,43,11737.03,0.152,59.95,6,6,0.0051
2145,04/06/2022 08:00,04/09/2022 08:00,Same Day,Advance shipping,0,CLOSED,94808,Home Office,Germany,Pacific Asia,LATAM,Books,4094,41,9192.59,0.272,1447.1,5,3,0.1574
2146,04/06/2022 10:00,04/10/2022 10:00,Standard Class,Late delivery,1,SUSPECTED_FRAUD,31694,Consumer,Brazil,Pacific Asia,Pacific Asia,Books,4844,8,1926.99,0.263,613.43,3,4,0.3183
2147,04/06/2022 12:00,04/10/2022 12:00,First Class,Shipping canceled,0,PENDING,26352,Corporate,Germany,Africa,USCA,Sports,7751,35,12011.49,0.115,-559.83,2,4,-0.0466
2148,04/06/2022 14:00,04/12/2022 14:00,First Class,Late delivery,1,PROCESSING,30656,Home Office,United States,Africa,Africa,Electronics,7898,18,2719.1,0.093,-74.89,6,6,-0.0275
2149,04/06/2022 16:00,04/11/2022 16:00,Standard Class,Late delivery,1,CLOSED,23116,Corporate,United States,Africa,Europe,Books,7988,22,6350.11,0.372,741.81,4,5,0.1168
2150,04/06/2022 18:00,04/12/2022 18:00,Standard Class,Advance shipping,0,CANCELED,53637,Corporate,India,Pacific Asia,Pacific Asia,Books,3649,42,14804.43,0.042,3262.69,6,6,0.2204
2151,04/06/2022 20:00,04/09/2022 20:00,Second Class,Late delivery,1,SUSPECTED_FRAUD,22651,Corporate,Germany,Europe,Africa,Clothing,4966,42,13026.75,0.231,1829.48,6,3,0.1404
2152,04/06/2022 22:00,04/10/2022 22:00,Second Class,Shipping on time,0,PROCESSING,30138,Consumer,France,Pacific Asia,Pacific Asia,Clothing,368,10,2772.0,0.234,856.6,2,4,0.309
2153,04/07/2022 00:00,04/11/2022 00:00,Standard Class,Late delivery,1,PROCESSING,43422,Corporate,France,USCA,LATAM,Sports,8243,16,2165.93,0.258,-70.1,5,4,-0.0324
2154,04/07/2022 02:00,04/14/2022 02:00,Second Class,Late delivery,1,CLOSED,68364,Home Office,United States,USCA,Africa,Furniture,3101,41,3575.41,0.399,307.69,3,7,0.0861
2155,04/07/2022 04:00,04/10/2022 04:00,First Class,Shipping on time,0,COMPLETE,87222,Consumer,India,USCA,USCA,Sports,4727,45,6928.82,0.281,627.33,6,3,0.0905
2156,04/07/2022 06:00,04/12/2022 06:00,Same Day,Late delivery,1,SUSPECTED_FRAUD,16733,Consumer,United States,Europe,Europe,Furniture,6852,4,119.21,0.438,10.26,3,5,0.0861
2157,04/07/2022 08:00,04/08/2022 08:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,66762,Consumer,France,Pacific Asia,Africa,Clothing,7786,41,5693.06,0.392,825.92,2,1,0.1451
2158,04/07/2022 10:00,04/13/2022 10:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,19330,Corporate,Germany,Africa,USCA,Clothing,951,24,571.06,0.097,152.03,5,6,0.2662
2159,04/07/2022 12:00,04/10/2022 12:00,First Class,Advance shipping,0,CLOSED,99165,Consumer,France,LATAM,Pacific Asia,Furniture,7694,29,179.58,0.109,13.86,4,3,0.0772
2160,04/07/2022 14:00,04/10/2022 14:00,Second Class,Advance shipping,0,PENDING,34923,Corporate,United States,Pacific Asia,LATAM,Sports,3821,4,1575.38,0.155,390.37,4,3,0.2478
2161,04/07/2022 16:00,04/12/2022 16:00,Same Day,Advance shipping,0,PENDING,87115,Home Office,France,Europe,LATAM,Clothing,4235,34,9699.7,0.176,83.28,3,5,0.0086
2162,04/07/2022 18:00,04/11/2022 18:00,First Class,Shipping canceled,0,CLOSED,79969,Consumer,Brazil,Europe,LATAM,Sports,1417,34,7228.93,0.249,1259.93,4,4,0.1743
2163,04/07/2022 20:00,04/13/2022 20:00,First Class,Shipping on time,0,CLOSED,39191,Consumer,France,Europe,LATAM,Sports,7195,33,5134.66,0.105,513.65,6,6,0.1
2164,04/07/2022 22:00,04/11/2022 22:00,First Class,Shipping canceled,0,PENDING,39095,Consumer,India,USCA,Africa,Electronics,4811,39,10088.44,0.1,1671.5,5,4,0.1657
2165,04/08/2022 00:00,04/12/2022 00:00,First Class,Late delivery,1,SUSPECTED_FRAUD,38538,Corporate,France,USCA,Europe,Books,1128,47,17369.38,0.172,-119.85,6,4,-0.0069
2166,04/08/2022 02:00,04/09/2022 02:00,Standard Class,Shipping on time,0,CANCELED,52373,Home Office,United States,Pacific Asia,LATAM,Clothing,1500,42,9613.6,0.302,3185.8,3,1,0.3314
2167,04/08/2022 04:00,04/09/2022 04:00,Second Class,Late delivery,1,PENDING,49783,Consumer,United States,Europe,USCA,Furniture,7241,37,7741.46,0.31,2419.1,6,1,0.3125
2168,04/08/2022 06:00,04/11/2022 06:00,Same Day,Shipping canceled,0,CANCELED,69095,Consumer,India,LATAM,USCA,Sports,1179,49,6399.44,0.439,1795.42,3,3,0.2806
2169,04/08/2022 08:00,04/15/2022 08:00,Second Class,Shipping on time,0,PROCESSING,51787,Consumer,Germany,Pacific Asia,LATAM,Electronics,5259,34,5443.16,0.091,1671.67,6,7,0.3071
2170,04/08/2022 10:00,04/15/2022 10:00,Standard Class,Shipping canceled,0,CANCELED,80967,Home Office,India,Europe,Pacific Asia,Sports,7007,33,9526.83,0.177,82.65,6,7,0.0087
2171,04/08/2022 12:00,04/13/2022 12:00,First Class,Shipping canceled,0,SUSPECTED_FRAUD,51980,Consumer,Brazil,Africa,Pacific Asia,Sports,9127,27,7497.2,0.434,1135.74,2,5,0.1515
2172,04/08/2022 14:00,04/13/2022 14:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,37639,Corporate,United States,USCA,LATAM,Electronics,1664,38,5635.94,0.311,434.89,6,5,0.0772
2173,04/08/2022 16:00,04/11/2022 16:00,Second Class,Shipping canceled,0,CLOSED,39403,Corporate,France,USCA,Europe,Electronics,3028,4,583.88,0.267,178.06,5,3,0.305
2174,04/08/2022 18:00,04/10/2022 18:00,First Class,Shipping on time,0,CLOSED,75786,Consumer,Brazil,USCA,Europe,Clothing,1632,25,4105.21,0.243,105.81,5,2,0.0258
2175,04/08/2022 20:00,04/09/2022 20:00,Second Class,Advance shipping,0,PENDING,22652,Corporate,United States,USCA,Africa,Clothing,8809,21,4374.47,0.034,166.13,4,1,0.038
2176,04/08/2022 22:00,04/11/2022 22:00,Second Class,Shipping on time,0,PROCESSING,35745,Consumer,India,Europe,Europe,Sports,5965,45,13330.14,0.402,2995.09,3,3,0.2247
2177,04/09/2022 00:00,04/12/2022 00:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,38052,Corporate,United States,Pacific Asia,Africa,Books,9833,4,1020.58,0.281,-14.74,6,3,-0.0144
2178,04/09/2022 02:00,04/11/2022 02:00,Standard Class,Late delivery,1,CANCELED,68001,Consumer,Brazil,Pacific Asia,Europe,Sports,531,32,4346.25,0.257,1055.91,2,2,0.2429
2179,04/09/2022 04:00,04/11/2022 04:00,Same Day,Shipping on time,0,PENDING,21616,Home Office,India,Europe,Europe,Electronics,7087,10,1429.9,0.243,81.86,6,2,0.0572
2180,04/09/2022 06:00,04/10/2022 06:00,Same Day,Late delivery,1,CANCELED,50578,Home Office,Germany,Europe,Europe,Electronics,426,44,7912.51,0.176,1696.24,3,1,0.2144
2181,04/09/2022 08:00,04/14/2022 08:00,First Class,Late delivery,1,PROCESSING,70716,Consumer,India,Pacific Asia,LATAM,Sports,1179,42,861.23,0.115,257.69,5,5,0.2992
2182,04/09/2022 10:00,04/16/2022 10:00,Standard Class,Late delivery,1,COMPLETE,93395,Corporate,India,Africa,LATAM,Clothing,4370,12,2108.86,0.34,408.79,4,7,0.1938
2183,04/09/2022 12:00,04/14/2022 12:00,Same Day,Late delivery,1,CANCELED,49387,Corporate,Brazil,LATAM,LATAM,Electronics,3730,43,13481.0,0.229,472.83,3,5,0.0351
2184,04/09/2022 14:00,04/13/2022 14:00,Same Day,Advance shipping,0,CANCELED,98387,Consumer,Brazil,Pacific Asia,LATAM,Books,3714,25,8175.01,0.015,-247.98,3,4,-0.0303
2185,04/09/2022 16:00,04/12/2022 16:00,Second Class,Advance shipping,0,CANCELED,64691,Home Office,France,Europe,USCA,Books,771,48,4062.74,0.18,-130.64,3,3,-0.0322
2186,04/09/2022 18:00,04/12/2022 18:00,Same Day,Shipping canceled,0,CANCELED,79670,Corporate,France,Europe,Pacific Asia,Sports,5491,36,7655.44,0.418,-110.81,6,3,-0.0145
2187,04/09/2022 20:00,04/10/2022 20:00,Same Day,Late delivery,1,SUSPECTED_FRAUD,31861,Consumer,India,Pacific Asia,USCA,Electronics,3472,2,600.92,0.168,109.32,5,1,0.1819
2188,04/09/2022 22:00,04/14/2022 22:00,Second Class,Advance shipping,0,COMPLETE,92390,Corporate,France,Pacific Asia,LATAM,Sports,9934,10,1098.57,0.186,98.09,5,5,0.0893
2189,04/10/2022 00:00,04/14/2022 00:00,Same Day,Advance shipping,0,CANCELED,33325,Home Office,Germany,Africa,Pacific Asia,Books,7915,20,4505.54,0.281,212.85,5,4,0.0472
2190,04/10/2022 02:00,04/11/2022 02:00,Standard Class,Late delivery,1,PROCESSING,22285,Corporate,Germany,USCA,Europe,Electronics,4403,11,2160.86,0.361,81.51,4,1,0.0377
2191,04/10/2022 04:00,04/13/2022 04:00,Same Day,Shipping on time,0,PROCESSING,17112,Home Office,France,Europe,LATAM,Books,7677,7,2058.44,0.301,678.12,6,3,0.3294
2192,04/10/2022 06:00,04/12/2022 06:00,Standard Class,Shipping canceled,0,CLOSED,68901,Consumer,France,LATAM,Europe,Books,5802,48,2143.01,0.383,-5.3,3,2,-0.0025
2193,04/10/2022 08:00,04/12/2022 08:00,Same Day,Late delivery,1,SUSPECTED_FRAUD,66549,Home Office,Germany,USCA,Europe,Sports,5003,43,4139.87,0.051,297.76,6,2,0.0719
2194,04/10/2022 10:00,04/15/2022 10:00,Same Day,Shipping canceled,0,PENDING,27852,Consumer,France,Europe,Europe,Electronics,9199,22,3154.83,0.416,437.23,3,5,0.1386
2195,04/10/2022 12:00,04/14/2022 12:00,Same Day,Shipping canceled,0,CLOSED,89080,Corporate,India,USCA,Europe,Electronics,5915,11,175.14,0.407,-8.73,3,4,-0.0498
2196,04/10/2022 14:00,04/15/2022 14:00,Second Class,Late delivery,1,PROCESSING,34926,Corporate,United States,USCA,LATAM,Sports,4882,9,1452.7,0.234,462.51,4,5,0.3184
2197,04/10/2022 16:00,04/15/2022 16:00,Standard Class,Advance shipping,0,CLOSED,64885,Consumer,France,Europe,Africa,Books,5709,45,12785.73,0.281,-132.47,5,5,-0.0104
2198,04/10/2022 18:00,04/17/2022 18:00,Standard Class,Shipping canceled,0,CLOSED,57053,Home Office,India,Europe,Europe,Electronics,7832,17,1208.08,0.096,269.39,5,7,0.223
2199,04/10/2022 20:00,04/16/2022 20:00,Same Day,Advance shipping,0,CANCELED,63309,Corporate,Germany,Africa,Africa,Sports,7440,1,185.67,0.202,37.42,5,6,0.2015
2200,04/10/2022 22:00,04/15/2022 22:00,Second Class,Late delivery,1,CANCELED,76778,Corporate,Brazil,Pacific Asia,LATAM,Electronics,5531,20,8998.01,0.091,2462.09,2,5,0.2736
2201,04/11/2022 00:00,04/18/2022 00:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,93462,Corporate,Brazil,USCA,Pacific Asia,Books,1849,23,5816.14,0.01,1224.62,2,7,0.2106
2202,04/11/2022 02:00,04/15/2022 02:00,Standard Class,Late delivery,1,CANCELED,74933,Consumer,France,Pacific Asia,USCA,Electronics,6407,31,4361.19,0.441,1124.12,6,4,0.2578
2203,04/11/2022 04:00,04/18/2022 04:00,Same Day,Late delivery,1,PENDING,91645,Corporate,Brazil,Africa,Pacific Asia,Furniture,4362,17,4227.1,0.117,500.91,6,7,0.1185
2204,04/11/2022 06:00,04/17/2022 06:00,Same Day,Advance shipping,0,COMPLETE,88250,Consumer,France,LATAM,LATAM,Books,9330,46,3273.01,0.267,476.16,2,6,0.1455
2205,04/11/2022 08:00,04/16/2022 08:00,First Class,Advance shipping,0,SUSPECTED_FRAUD,42303,Home Office,Brazil,LATAM,LATAM,Sports,9092,32,2154.89,0.135,497.06,6,5,0.2307
2206,04/11/2022 10:00,04/18/2022 10:00,Same Day,Shipping on time,0,CLOSED,60334,Home Office,United States,Europe,Europe,Books,106,49,13889.62,0.167,2463.61,3,7,0.1774
2207,04/11/2022 12:00,04/15/2022 12:00,Same Day,Late delivery,1,PENDING,27827,Home Office,Brazil,Europe,USCA,Electronics,9990,18,2968.9,0.179,459.04,6,4,0.1546
2208,04/11/2022 14:00,04/17/2022 14:00,First Class,Advance shipping,0,PENDING,93369,Consumer,United States,Europe,Africa,Electronics,9018,32,4034.45,0.151,130.0,6,6,0.0322
2209,04/11/2022 16:00,04/13/2022 16:00,First Class,Shipping on time,0,COMPLETE,97029,Corporate,India,USCA,LATAM,Furniture,9080,18,263.61,0.287,14.04,5,2,0.0533
2210,04/11/2022 18:00,04/18/2022 18:00,First Class,Shipping canceled,0,PENDING,89909,Corporate,Brazil,Europe,Pacific Asia,Clothing,5026,35,8424.95,0.432,786.88,2,7,0.0934
2211,04/11/2022 20:00,04/16/2022 20:00,Same Day,Late delivery,1,PROCESSING,76830,Home Office,United States,Pacific Asia,Pacific Asia,Furniture,2778,37,627.04,0.193,-29.02,5,5,-0.0463
2212,04/11/2022 22:00,04/17/2022 22:00,Same Day,Advance shipping,0,CANCELED,86414,Corporate,United States,Pacific Asia,Europe,Electronics,6106,16,3383.15,0.438,395.64,2,6,0.1169
2213,04/12/2022 00:00,04/16/2022 00:00,Standard Class,Late delivery,1,CANCELED,81465,Home Office,United States,Europe,USCA,Furniture,8841,46,6240.45,0.301,-305.11,3,4,-0.0489
2214,04/12/2022 02:00,04/19/2022 02:00,Standard Class,Advance shipping,0,COMPLETE,30656,Consumer,India,USCA,Africa,Books,4555,43,9420.5,0.273,1658.07,5,7,0.176
2215,04/12/2022 04:00,04/13/2022 04:00,Second Class,Late delivery,1,PROCESSING,33745,Home Office,Germany,Pacific Asia,Pacific Asia,Electronics,9854,44,5013.66,0.107,1161.22,2,1,0.2316
2216,04/12/2022 06:00,04/13/2022 06:00,Same Day,Advance shipping,0,SUSPECTED_FRAUD,57829,Corporate,France,Europe,Africa,Books,2682,11,875.89,0.028,153.16,3,1,0.1749
2217,04/12/2022 08:00,04/16/2022 08:00,First Class,Shipping on time,0,SUSPECTED_FRAUD,47844,Home Office,France,Europe,Europe,Electronics,8544,36,5975.69,0.383,1358.92,5,4,0.2274
2218,04/12/2022 10:00,04/18/2022 10:00,Second Class,Late delivery,1,CLOSED,76260,Consumer,United States,Africa,USCA,Sports,753,6,1555.22,0.258,-77.75,2,6,-0.05
2219,04/12/2022 12:00,04/18/2022 12:00,First Class,Late delivery,1,CANCELED,76247,Consumer,France,Africa,Africa,Furniture,8409,6,497.04,0.186,-13.03,3,6,-0.0262
2220,04/12/2022 14:00,04/16/2022 14:00,Same Day,Advance shipping,0,PENDING,97848,Corporate,India,Pacific Asia,USCA,Clothing,9455,48,6736.08,0.365,1545.16,2,4,0.2294
2221,04/12/2022 16:00,04/17/2022 16:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,80959,Corporate,Germany,Pacific Asia,USCA,Books,7054,8,1548.69,0.14,419.94,5,5,0.2712
2222,04/12/2022 18:00,04/16/2022 18:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,11048,Consumer,France,Europe,Pacific Asia,Clothing,6275,43,3113.45,0.353,738.14,2,4,0.2371
2223,04/12/2022 20:00,04/19/2022 20:00,Same Day,Shipping on time,0,PENDING,40642,Corporate,United States,Europe,LATAM,Electronics,4173,22,5336.42,0.148,1148.42,3,7,0.2152
2224,04/12/2022 22:00,04/17/2022 22:00,First Class,Advance shipping,0,CLOSED,39439,Corporate,France,Pacific Asia,Africa,Books,8746,15,678.94,0.414,158.16,4,5,0.233
2225,04/13/2022 00:00,04/16/2022 00:00,Same Day,Late delivery,1,PENDING,67019,Consumer,France,LATAM,Pacific Asia,Clothing,1353,4,904.77,0.121,222.43,3,3,0.2458
2226,04/13/2022 02:00,04/20/2022 02:00,First Class,Shipping on time,0,CANCELED,40811,Corporate,United States,LATAM,Pacific Asia,Electronics,2978,34,1950.2,0.062,467.56,3,7,0.2397
2227,04/13/2022 04:00,04/14/2022 04:00,Same Day,Late delivery,1,PENDING,98064,Home Office,Brazil,LATAM,Africa,Electronics,1398,36,6058.92,0.314,1485.67,6,1,0.2452
2228,04/13/2022 06:00,04/20/2022 06:00,Standard Class,Shipping canceled,0,PROCESSING,35967,Consumer,Brazil,Africa,USCA,Sports,2851,23,3395.16,0.073,-69.23,5,7,-0.0204
2229,04/13/2022 08:00,04/15/2022 08:00,Same Day,Shipping canceled,0,SUSPECTED_FRAUD,49379,Home Office,India,LATAM,Europe,Furniture,5280,40,5245.47,0.427,-129.52,2,2,-0.0247
2230,04/13/2022 10:00,04/16/2022 10:00,First Class,Late delivery,1,SUSPECTED_FRAUD,83567,Corporate,France,LATAM,Pacific Asia,Sports,3423,16,2478.33,0.295,234.07,6,3,0.0944
2231,04/13/2022 12:00,04/19/2022 12:00,Same Day,Shipping on time,0,PENDING,43043,Consumer,France,LATAM,Africa,Sports,4262,28,11400.74,0.104,1835.96,4,6,0.161
2232,04/13/2022 14:00,04/19/2022 14:00,Same Day,Late delivery,1,COMPLETE,14056,Home Office,India,Africa,LATAM,Sports,2387,15,3363.8,0.094,857.93,2,6,0.255
2233,04/13/2022 16:00,04/20/2022 16:00,First Class,Shipping on time,0,PROCESSING,39905,Home Office,France,Europe,LATAM,Furniture,3592,29,6946.47,0.416,582.69,6,7,0.0839
2234,04/13/2022 18:00,04/19/2022 18:00,Standard Class,Late delivery,1,COMPLETE,42348,Home Office,Brazil,USCA,Europe,Books,5029,7,593.07,0.274,35.61,3,6,0.06
2235,04/13/2022 20:00,04/18/2022 20:00,Same Day,Late delivery,1,CLOSED,65092,Home Office,Brazil,Pacific Asia,LATAM,Clothing,2216,24,2573.03,0.402,675.62,3,5,0.2626
2236,04/13/2022 22:00,04/16/2022 22:00,Second Class,Late delivery,1,SUSPECTED_FRAUD,74050,Consumer,India,LATAM,Pacific Asia,Electronics,9367,27,1081.66,0.05,53.8,2,3,0.0497
2237,04/14/2022 00:00,04/15/2022 00:00,Second Class,Shipping canceled,0,CLOSED,59384,Consumer,France,Africa,USCA,Sports,8980,28,3487.39,0.416,970.67,6,1,0.2783
2238,04/14/2022 02:00,04/15/2022 02:00,Second Class,Advance shipping,0,COMPLETE,46606,Consumer,Brazil,USCA,Pacific Asia,Sports,8772,22,5662.44,0.234,118.08,3,1,0.0209
2239,04/14/2022 04:00,04/17/2022 04:00,Standard Class,Advance shipping,0,SUSPECTED_FRAUD,55248,Home Office,United States,Europe,LATAM,Books,114,32,9392.1,0.301,880.88,4,3,0.0938
2240,04/14/2022 06:00,04/15/2022 06:00,Same Day,Shipping canceled,0,PROCESSING,22965,Consumer,Brazil,LATAM,USCA,Furniture,5000,26,6167.93,0.168,681.13,3,1,0.1104
2241,04/14/2022 08:00,04/18/2022 08:00,Standard Class,Shipping on time,0,PENDING,26290,Consumer,United States,Europe,Europe,Books,7970,14,4384.1,0.027,306.03,6,4,0.0698
2242,04/14/2022 10:00,04/20/2022 10:00,Standard Class,Shipping on time,0,CANCELED,64976,Home Office,Brazil,Europe,Europe,Furniture,3552,11,580.52,0.431,-28.25,5,6,-0.0487
2243,04/14/2022 12:00,04/21/2022 12:00,Same Day,Advance shipping,0,CANCELED,87887,Consumer,France,Africa,Pacific Asia,Furniture,2392,32,413.69,0.448,18.29,4,7,0.0442
2244,04/14/2022 14:00,04/18/2022 14:00,Same Day,Advance shipping,0,CANCELED,57034,Corporate,Germany,Europe,USCA,Furniture,6155,46,15262.8,0.164,1298.28,3,4,0.0851
2245,04/14/2022 16:00,04/21/2022 16:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,15432,Consumer,United States,LATAM,LATAM,Furniture,124,37,1865.39,0.425,140.74,5,7,0.0754
2246,04/14/2022 18:00,04/21/2022 18:00,Same Day,Shipping on time,0,PROCESSING,98364,Consumer,Brazil,USCA,Europe,Books,6160,32,1483.85,0.075,392.07,4,7,0.2642
2247,04/14/2022 20:00,04/21/2022 20:00,Second Class,Advance shipping,0,PENDING,39170,Corporate,Germany,Africa,Africa,Sports,4569,46,20067.67,0.07,-623.16,6,7,-0.0311
2248,04/14/2022 22:00,04/18/2022 22:00,Standard Class,Late delivery,1,SUSPECTED_FRAUD,77366,Home Office,Brazil,Africa,Pacific Asia,Clothing,6868,45,20971.62,0.033,2214.17,5,4,0.1056
2249,04/15/2022 00:00,04/18/2022 00:00,Second Class,Shipping on time,0,SUSPECTED_FRAUD,90792,Consumer,France,Europe,Africa,Electronics,6859,25,6387.03,0.176,-223.51,2,3,-0.035
2250,04/15/2022 02:00,04/22/2022 02:00,Same Day,Shipping canceled,0,COMPLETE,98754,Consumer,United States,USCA,LATAM,Clothing,5401,6,1126.87,0.024,363.14,6,7,0.3223
