Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio,Product Description,Order Zipcode,Sales_copy,Sales_copy2
,06/01/2031 00:00,04/03/2022 02:00,,Delivered,0,,60666.0,,,USCA,,,,282525.0,144.29,0.0,,2,3,0.1654,,,144.29120824097018,144.28792548513312
,06/01/2031 00:00,04/07/2022 04:00,UNKNOWN,,0,,66845.0,,,,Europe,,,46.0,12459.69,0.362,-235.53,2,7,-0.0189,,,12460.95863746929,12458.429531557917
2072.0,06/01/2031 00:00,04/05/2022 06:00,,Returned,0,PENDING,24224.0,,Germany,Pacific Asia,,,9470.0,48.0,,,266.18,6,5,0.021,,,,
2073.0,06/01/2031 00:00,04/03/2022 08:00,UNKNOWN,,0,CANCELED,31151.0,Consumer,Germany,USCA,Africa,,,47.0,,,2872.64,6,3,0.2466,,,,
2074.0,06/01/2031 00:00,03/15/2022 10:00,Second Class,???,0,,25841.0,,India,,,,,47.0,22536211.73,0.38,1664.2,5,1,0.1627,,,22538465.33836566,22533958.100449175
2075.0,06/01/2031 00:00,03/14/2022 12:00,N/A,,0,,,Consumer,Germany,USCA,,,9732.0,42.0,46720939.21,0.002,4385.27,3,7,0.2615,,,46725611.33325185,46716267.10986272
2076.0,06/01/2031 00:00,03/28/2022 14:00,Road,Shipping on time,0,,44893.0,,,Pacific Asia,LATAM,,,120368.0,,0.197,,5,5,0.0302,,,,
2077.0,06/01/2031 00:00,04/01/2022 16:00,First Class,,0,PENDING,37119.0,,,,Europe,,9797.0,21.0,9561.63,0.077,1708.76,6,1,0.1787,,,9562.573487593878,9560.669122326082
,06/01/2031 00:00,03/02/2022 18:00,Road,Returned,0,,32557.0,,,,Africa,,,9.0,,0.176,65.95,6,4,0.0458,,,,
,06/01/2031 00:00,04/02/2022 20:00,,Pending,0,,86384.0,,,Africa,,,,1.0,38.08,0.19,12.72,5,2,0.334,,,38.0965939525095,38.093256240659045
2080.0,06/01/2031 00:00,04/02/2022 22:00,UNKNOWN,Returned,0,,30034.0,Corporate,France,Pacific Asia,Europe,,5233.0,1.0,,0.305,,2,2,0.3197,,,,
2081.0,06/01/2031 00:00,04/05/2022 00:00,Same Day,,0,,33459.0,Corporate,Brazil,,,,,-318.0,-60466.99,0.361,,4,4,0.0804,,,-60473.024497366285,-60460.94673200357
2082.0,06/01/2031 00:00,04/02/2022 02:00,Road,,0,,46669.0,,Germany,Africa,,,,-107.0,-432503.14,0.424,1.29,6,1,0.012,,,-432546.394437429,-432459.8830832359
2083.0,06/01/2031 00:00,03/22/2022 04:00,Sea,Pending,0,PENDING,87454.0,Home Office,France,,LATAM,,,8.0,647.99,,5.83,5,2,0.009,,,648.0617775484421,647.9295566508621
2084.0,06/01/2031 00:00,04/02/2022 06:00,Road,Pending,0,,,,,,,,,43.0,5572.62,0.31,43419678.77,2,1,0.0206,,,5573.186863853758,5572.057822054298
2085.0,06/01/2031 00:00,04/08/2022 08:00,Air,,0,PENDING,,Consumer,India,,LATAM,,,-389.0,-227115.45,0.377,111.41,6,7,0.2026,,,-227138.15216767485,-227092.73746743653
,06/01/2031 00:00,04/08/2022 10:00,N/A,,0,COMPLETE,94979.0,,,,,,,8.0,475.73,0.18,,4,7,0.0217,,,475.7755620903241,475.69031079606077
,06/01/2031 00:00,04/03/2022 12:00,UNKNOWN,Pending,0,,85085.0,,,,Africa,Books,,24.0,,0.252,36.18,2,2,0.0236,,,,
,06/01/2031 00:00,04/06/2022 14:00,,???,0,,,,,,,Electronics,,406053.0,,0.309,13216846.03,2,5,0.1111,,,,
2089.0,06/01/2031 00:00,03/12/2022 16:00,,,0,,,,,,,,,-413.0,-371937.04,0.036,70.71,4,2,0.2675,,,-371974.2254958039,-371899.83809557714
,06/01/2031 00:00,04/05/2022 18:00,UNKNOWN,???,0,,13929.0,,Germany,,LATAM,Sports,,34.0,9614.28,0.28,32.89,6,4,0.0034,,,9615.246091224826,9613.316554754927
,06/01/2031 00:00,03/27/2022 20:00,,Returned,0,SUSPECTED_FRAUD,,,,Pacific Asia,,,,26.0,,0.244,15673562.69,5,4,0.0128,,,,
,06/01/2031 00:00,04/02/2022 22:00,Same Day,???,0,,,,India,,,Books,,24.0,7503.51,0.139,34152971.73,4,1,-0.0198,,,7504.267072091607,7502.743385444753
,06/01/2031 00:00,03/08/2022 00:00,,,0,,35450.0,,,,USCA,Books,6761.0,82027.0,,,12282896.53,4,6,-0.0245,,,,
2094.0,06/01/2031 00:00,04/08/2022 02:00,,Pending,0,COMPLETE,50383.0,,,,,,,33.0,9226.4,0.037,,3,6,0.0157,,,9227.329952042513,9225.48285187455
2095.0,06/01/2031 00:00,04/03/2022 04:00,N/A,,0,,82578.0,Consumer,,USCA,,,,28.0,,0.428,151.34,2,1,0.2683,,,,
2096.0,06/01/2031 00:00,04/04/2022 06:00,Standard Class,,0,,,Home Office,,Pacific Asia,,Books,9864.0,681126.0,49739218.15,0.287,3239.83,4,2,0.3441,,,49744192.082926475,49734244.23453063
2097.0,06/01/2031 00:00,04/03/2022 08:00,Same Day,,0,,,,,LATAM,LATAM,Books,,46.0,387.16,0.027,12.38,2,1,0.032,,,387.2003182289601,387.1324787006899
2098.0,06/01/2031 00:00,04/05/2022 10:00,Standard Class,???,0,COMPLETE,71857.0,Corporate,India,,Europe,,,-33.0,-137487.86,0.081,6832373.81,6,3,0.0228,,,-137501.60276481844,-137474.1023363918
2099.0,06/01/2031 00:00,04/06/2022 12:00,Air,,0,,,,,,USCA,,,46.0,1373.55,0.352,22.18,3,4,0.0161,,,1373.6931887864505,1373.4092740392389
2100.0,06/01/2031 00:00,04/07/2022 14:00,UNKNOWN,Late delivery,0,SUSPECTED_FRAUD,79533.0,,,Europe,Africa,Furniture,,-348.0,-321420.52,0.088,49714282.79,3,5,-0.0325,,,-321452.6657802551,-321388.3874255769
2101.0,06/01/2031 00:00,04/07/2022 16:00,,???,0,,55044.0,Consumer,,,,Books,4593.0,6.0,147.73,0.021,42.3,4,5,0.2863,,,147.73726458774374,147.70966243872397
2102.0,06/01/2031 00:00,04/03/2022 18:00,First Class,,0,,,,India,,,Sports,,11.0,48.52,,7.47,3,1,0.154,,,48.534207869073086,48.518737307896714
2103.0,06/01/2031 00:00,04/06/2022 20:00,UNKNOWN,???,0,,,Consumer,Germany,Europe,LATAM,,,34.0,1027.0,0.449,84.29,5,4,0.0821,,,1027.1059431442295,1026.8843878432153
,06/01/2031 00:00,04/08/2022 22:00,Second Class,???,0,,42075.0,,Brazil,,,,8978.0,818667.0,,0.171,86.42,2,6,0.0338,,,,
2105.0,06/01/2031 00:00,04/10/2022 00:00,Same Day,Advance shipping,0,,13328.0,,France,,LATAM,,,36.0,,0.199,18640484.81,6,7,0.0198,,,,
2106.0,06/01/2031 00:00,04/09/2022 02:00,Air,Pending,0,,26884.0,,,Pacific Asia,Pacific Asia,,,20.0,6163.23,0.348,-36.87,3,6,-0.006,,,6163.852515930157,6162.624442658773
2107.0,06/01/2031 00:00,04/06/2022 04:00,,Delivered,0,CANCELED,83416.0,Home Office,,,Europe,,,710825.0,5613.5,0.269,1215.23,5,3,0.2165,,,5614.074949484515,5612.929743365083
2108.0,06/01/2031 00:00,04/07/2022 06:00,Air,???,0,CANCELED,13337.0,,Germany,,,Electronics,6018.0,27.0,8638.94,0.122,1847.07,6,4,0.2138,,,8639.800389745922,8638.07770691608
2109.0,06/01/2031 00:00,04/02/2022 08:00,,,0,COMPLETE,35783.0,,United States,Africa,,,,15.0,1001.95,,13397573.43,2,2,0.001,,,1002.0555409681697,1001.8439818964534
2110.0,06/01/2031 00:00,04/06/2022 10:00,UNKNOWN,???,0,SUSPECTED_FRAUD,15423.0,,Germany,,,Furniture,,25.0,9628.61,0.207,332.8,4,3,0.0346,,,9629.586221090149,9627.629077973132
,06/01/2031 00:00,03/12/2022 12:00,Air,,1,PROCESSING,49398.0,,,,,,,38.0,8373.55,,2322.12,4,2,0.2773,,,8374.381174957236,8372.71870858889
2112.0,06/01/2031 00:00,04/05/2022 14:00,,Late delivery,0,CLOSED,46940.0,,,,Europe,,,591140.0,6038.64,,989.18,2,2,0.1638,,,6039.234198215242,6038.048808611426
2113.0,06/01/2031 00:00,04/01/2022 16:00,Same Day,,0,,76814.0,Consumer,,,,,8058.0,49.0,11423.24,0.272,241.08,5,7,0.0211,,,11424.381348760817,11422.121508542663
2114.0,06/01/2031 00:00,04/09/2022 18:00,Road,,0,,10123.0,Consumer,,Africa,,,,24.0,45963174.11,,,6,6,0.2107,,,45967770.42777727,45958577.79558714
,06/01/2031 00:00,04/09/2022 20:00,,???,0,,22143.0,,,,USCA,,,40.0,,0.346,,2,6,0.2868,,,,
,06/01/2031 00:00,04/06/2022 22:00,Sea,Delivered,0,CLOSED,40468.0,,Brazil,Europe,,,,26.0,,0.221,801.46,6,3,0.0815,,,,
2117.0,06/01/2031 00:00,04/07/2022 00:00,N/A,???,0,,,,France,USCA,LATAM,,,641293.0,8465.53,,36920783.05,4,3,0.2547,,,8466.38187106712,8464.676391764347
2118.0,06/01/2031 00:00,04/10/2022 02:00,,Pending,0,,10683.0,,,Europe,,Books,,-183.0,-361348.08,,,6,6,0.2862,,,-361384.18867432815,-361311.9510609202
2119.0,06/01/2031 00:00,04/05/2022 04:00,,,0,,62396.0,Consumer,Brazil,,,Furniture,,44.0,,0.377,1118.44,3,1,0.089,,,,
2120.0,06/01/2031 00:00,03/20/2022 06:00,,Advance shipping,0,,87498.0,Consumer,,,Africa,,,3.0,136.47,,43.63,2,6,0.3197,,,136.47758679912982,136.44717714599577
2121.0,06/01/2031 00:00,04/09/2022 08:00,N/A,,0,CLOSED,16407.0,,,,USCA,,9330.0,659765.0,1481.99,0.335,164.66,5,5,0.1111,,,1482.1471638387654,1481.8330147403772
2122.0,06/01/2031 00:00,04/07/2022 10:00,N/A,Returned,0,COMPLETE,,Corporate,,,,,5187.0,47.0,2874.96,0.299,-20.99,4,3,-0.0073,,,2875.2471338714954,2874.6877674518164
2123.0,06/01/2031 00:00,03/11/2022 12:00,Road,,0,,89299.0,,,,,Furniture,,39.0,18987132.92,0.006,1787.7,5,7,0.2529,,,18989031.63973895,18985234.19795156
2124.0,06/01/2031 00:00,03/12/2022 14:00,,,0,CANCELED,,,,LATAM,LATAM,,,29.0,5587.3,,109.21,6,2,0.0195,,,5587.8619643387165,5586.747037129113
2125.0,06/01/2031 00:00,04/07/2022 16:00,Sea,Delivered,0,,36336.0,,,,Europe,Books,,32.0,10081.07,0.11,327.51,6,3,0.0325,,,10082.060474052,10080.053535845793
2126.0,06/01/2031 00:00,04/07/2022 18:00,UNKNOWN,,0,,,,Brazil,Pacific Asia,Africa,,,91195.0,838.41,,177.92,2,3,0.2122,,,838.4867417940065,838.3246649891707
2127.0,06/01/2031 00:00,04/07/2022 20:00,Standard Class,Pending,0,,,,,,,,7018.0,382832.0,9378.08,0.184,1432.44,2,3,0.1527,,,9379.019337092506,9377.145770123785
2128.0,06/01/2031 00:00,04/07/2022 22:00,,Shipping canceled,0,,90060.0,Home Office,India,,Africa,,,3.0,538.11,0.317,-9.81,3,3,-0.0182,,,538.1713655660651,538.0573468335948
2129.0,06/01/2031 00:00,03/26/2022 00:00,N/A,Pending,0,,51208.0,Consumer,,,,,3144.0,31.0,,0.067,18955622.28,2,4,0.2702,,,,
2130.0,06/01/2031 00:00,03/13/2022 02:00,N/A,,0,,84046.0,Corporate,,Africa,,,,29.0,6180.24,0.213,,6,7,-0.0419,,,6180.87191139386,6179.630908475226
2131.0,06/01/2031 00:00,04/09/2022 04:00,Road,Delivered,0,,,,Brazil,,,,,32.0,14856270.87,0.047,150.16,4,4,0.0264,,,14857756.506090702,14854785.244156599
,06/01/2031 00:00,04/10/2022 06:00,Road,,0,PROCESSING,67002.0,Home Office,,Africa,USCA,,,34.0,6457.0,0.183,34616632.95,2,5,0.2004,,,6457.635890498378,6456.337266160895
2133.0,06/01/2031 00:00,04/10/2022 08:00,UNKNOWN,,0,CANCELED,31039.0,,Germany,USCA,,,,822997.0,16772.32,0.252,17976730.39,4,5,0.2578,,,16773.997182925552,16770.65189086678
2134.0,06/01/2031 00:00,04/10/2022 10:00,Second Class,???,0,,29996.0,Corporate,Germany,,,Furniture,,-285.0,-462572.35,0.285,37336200.81,5,5,0.1323,,,-462618.5981891163,-462526.0920174061
2135.0,06/01/2031 00:00,04/08/2022 12:00,Same Day,Returned,0,,,,,,,,,40.0,842.39,,,5,3,0.1309,,,842.4861419738949,842.3041592677247
2136.0,06/01/2031 00:00,04/07/2022 14:00,,Pending,1,,48208.0,,,,,,3665.0,22.0,7022.7,,2289.0,6,2,0.3259,,,7023.388752188397,7022.000318254685
2137.0,06/01/2031 00:00,04/08/2022 16:00,,Delivered,0,SUSPECTED_FRAUD,,,,LATAM,Africa,Furniture,,-35.0,-263138.71,,266.28,5,3,0.0711,,,-263165.0303744159,-263112.4129492903
2138.0,06/01/2031 00:00,04/08/2022 18:00,Air,Late delivery,0,,46824.0,Corporate,,Africa,,Clothing,9844.0,14.0,46372871.49,0.005,261.48,5,3,0.1693,,,46377508.78751613,46368234.19473333
,06/01/2031 00:00,04/11/2022 20:00,Road,Delivered,0,PROCESSING,51559.0,Home Office,,,,,,773505.0,5378.8,,1118.21,2,6,0.2079,,,5379.326532180879,5378.2639003181675
2140.0,06/01/2031 00:00,03/27/2022 22:00,,,0,CANCELED,,,United States,USCA,Pacific Asia,Furniture,241.0,30.0,1815.52,0.304,,6,4,0.321,,,1815.7075739661914,1815.3284644201356
2141.0,06/01/2031 00:00,04/05/2022 00:00,,Returned,0,SUSPECTED_FRAUD,,,France,USCA,,Clothing,,101949.0,9595.04,0.348,2454.39,5,7,0.2558,,,9595.999438582638,9594.08748721265
2142.0,06/01/2031 00:00,03/10/2022 02:00,Sea,Advance shipping,0,PROCESSING,,,,,,,5517.0,44.0,10125.87,0.438,,5,7,-0.0026,,,10126.880531137513,10124.844634941033
,06/01/2031 00:00,04/11/2022 04:00,N/A,Late delivery,0,CLOSED,91236.0,,,,LATAM,,,14.0,1836.32,0.147,470.37,6,5,0.2561,,,1836.4801824837532,1836.1347606583772
2144.0,06/01/2031 00:00,04/11/2022 06:00,Air,???,0,,18357.0,,Germany,,Africa,Sports,,21.0,3810.61,0.24,757.18,6,5,0.1987,,,3811.001727696905,3810.2426114513664
2145.0,06/01/2031 00:00,04/07/2022 08:00,,???,0,,,Home Office,,,USCA,,,-430.0,-203723.82,0.285,,4,1,0.2598,,,-203744.19975547775,-203703.4563077381
2146.0,06/01/2031 00:00,04/08/2022 10:00,Road,,0,,,Corporate,France,,,,,35.0,8303.74,0.264,-89.84,5,2,-0.0108,,,8304.564415255605,8302.9097460896
2147.0,06/01/2031 00:00,03/30/2022 12:00,Road,Late delivery,0,CLOSED,96403.0,,Germany,Europe,,Furniture,,543032.0,1390.27,0.285,442.45,6,5,0.3182,,,1390.4138535562645,1390.1218084165207
2148.0,06/01/2031 00:00,04/13/2022 14:00,First Class,,0,,46624.0,,,,,Sports,,1.0,256.3,0.424,23061865.08,2,7,0.2675,,,256.325686819283,256.2589153834941
2149.0,06/01/2031 00:00,03/08/2022 16:00,UNKNOWN,Pending,0,,72417.0,,France,Europe,LATAM,Sports,,37.0,,,46016734.03,2,6,0.2891,,,,
,06/01/2031 00:00,04/08/2022 18:00,First Class,Returned,0,,88360.0,,,Pacific Asia,,,,23.0,3873.15,0.388,1171.1,3,2,0.3024,,,3873.5358360057694,3872.762170957724
,06/01/2031 00:00,04/11/2022 20:00,Sea,,0,,79061.0,Home Office,,,,,2044.0,9.0,43059541.53,0.284,-6.24,5,5,-0.0116,,,43063847.478584416,43055235.576557726
,06/01/2031 00:00,04/04/2022 22:00,Sea,,0,,,,Brazil,USCA,,,,38.0,,,33275342.06,6,5,0.2692,,,,
,06/01/2031 00:00,04/04/2022 00:00,Standard Class,Returned,0,COMPLETE,16327.0,Consumer,,USCA,,,7420.0,39.0,6220.61,0.148,44693110.18,3,1,0.23,,,6221.2379952400825,6219.979594409115
2154.0,06/01/2031 00:00,04/14/2022 02:00,UNKNOWN,Delivered,0,,,,,,,Books,,236432.0,5843.53,0.148,1298.47,3,7,0.2222,,,5844.104908128631,5842.933554806803
2155.0,06/01/2031 00:00,04/10/2022 04:00,Road,,0,,,,,,,,7057.0,-205.0,-16867.45,0.421,685.4,2,3,0.103,,,-16869.143268956937,-16865.76141340348
2156.0,06/01/2031 00:00,04/12/2022 06:00,UNKNOWN,Advance shipping,0,,94147.0,Consumer,,,,,4327.0,-151.0,-279334.36,,10937916.99,3,5,0.0555,,,-279362.2929414742,-279306.4117650279
2157.0,06/01/2031 00:00,04/10/2022 08:00,,,0,,36224.0,,,USCA,,,,47.0,7106.95,0.228,41265589.26,2,3,0.1936,,,7107.666919970367,7106.24248649466
,06/01/2031 00:00,03/17/2022 10:00,Road,Delivered,0,,69068.0,,,USCA,Pacific Asia,Clothing,,-87.0,-93251.19,0.207,40706620.91,4,7,0.0643,,,-93260.52267007342,-93241.87902393
2159.0,06/01/2031 00:00,03/20/2022 12:00,Sea,Pending,0,COMPLETE,,Consumer,,,Africa,,,100741.0,,0.113,4148.01,6,4,0.3169,,,,
2160.0,06/01/2031 00:00,04/13/2022 14:00,Sea,???,0,,85500.0,,,,Europe,,1482.0,7.0,,0.093,8889492.76,4,6,0.1933,,,,
2161.0,06/01/2031 00:00,04/14/2022 16:00,N/A,,1,,88713.0,,,,Africa,,,27.0,4330.82,,405.14,4,7,0.0935,,,4331.244118357462,4330.368602106369
,06/01/2031 00:00,04/08/2022 18:00,Air,Pending,0,,,,,Europe,Pacific Asia,Electronics,,15.0,1078.96,0.424,-44.78,6,1,-0.0415,,,1079.06663908629,1078.869702439127
2163.0,06/01/2031 00:00,04/10/2022 20:00,,Shipping canceled,0,PENDING,,Consumer,United States,,USCA,Clothing,,40.0,2198.24,0.12,30.97,2,3,0.0141,,,2198.4373626195215,2198.012043391945
,06/01/2031 00:00,03/31/2022 22:00,Air,Delivered,0,CANCELED,65992.0,Home Office,India,,USCA,,3143.0,482227.0,3400.82,0.201,225.58,6,5,0.0663,,,3401.1750808834363,3400.474965977891
2165.0,06/01/2031 00:00,03/26/2022 00:00,Air,Delivered,0,,99578.0,Home Office,Brazil,Pacific Asia,,Books,,35.0,11636.58,0.307,37509172.09,3,6,0.0148,,,11637.742937920224,11635.42793975054
2166.0,06/01/2031 00:00,04/14/2022 02:00,,Pending,0,,,,,,,,,38.0,,0.29,960.66,2,6,0.1682,,,,
2167.0,06/01/2031 00:00,04/13/2022 04:00,UNKNOWN,Delivered,0,SUSPECTED_FRAUD,,,,,USCA,,,31.0,17475026.83,0.347,44689090.16,4,5,0.2385,,,17476774.32685367,17473279.3255008
2168.0,06/01/2031 00:00,04/11/2022 06:00,,Pending,0,,50491.0,,,,,,6208.0,5.0,986.51,,,2,3,0.3036,,,986.6091688758257,986.418761678446
,06/01/2031 00:00,04/10/2022 08:00,N/A,,0,,,Corporate,,,Europe,Books,,12.0,,,690.93,4,2,0.2079,,,,
2170.0,06/01/2031 00:00,04/15/2022 10:00,,,0,,80694.0,Corporate,France,USCA,Europe,,5479.0,48.0,,0.226,31957467.58,5,7,0.1813,,,,
2171.0,06/01/2031 00:00,04/09/2022 12:00,,,0,,,,,Europe,,Furniture,,34.0,,0.286,68.51,5,1,0.0459,,,,
2172.0,06/01/2031 00:00,04/14/2022 14:00,UNKNOWN,???,0,,,,Germany,,Africa,,5715.0,47.0,10664.02,,3193.9,2,6,0.2995,,,10665.094862786402,10662.949746514818
2173.0,06/01/2031 00:00,03/15/2022 16:00,Road,Pending,0,,54149.0,,,,,Sports,,4.0,668.94,,,5,1,0.0764,,,668.993691874745,668.8610149851611
2174.0,06/01/2031 00:00,04/11/2022 18:00,N/A,,0,,94801.0,,,Europe,,,7401.0,10.0,923.48,0.345,213.54,3,3,0.2312,,,923.5754797582604,923.396957564
,06/01/2031 00:00,04/15/2022 20:00,N/A,,1,PENDING,29643.0,Corporate,,,,,,305073.0,5284.58,0.416,1315.96,2,7,0.249,,,5285.099104384558,5284.063506520336
2176.0,06/01/2031 00:00,04/01/2022 22:00,,,0,PENDING,75724.0,Home Office,,Africa,LATAM,,4808.0,3.0,48630333.85,,22404555.61,3,2,-0.0321,,,48635196.86960454,48625470.82301799
2177.0,06/01/2031 00:00,04/11/2022 00:00,UNKNOWN,Delivered,0,PROCESSING,83592.0,,,LATAM,Pacific Asia,,,4.0,42506632.13,0.114,52.93,4,2,0.2103,,,42510882.78385549,42502381.47254458
2178.0,06/01/2031 00:00,03/30/2022 02:00,,,0,CLOSED,34413.0,,,Pacific Asia,,,,17.0,900.44,,,3,2,0.3225,,,900.5371982372408,900.3471987197702
2179.0,06/01/2031 00:00,04/14/2022 04:00,Second Class,,0,,29587.0,Home Office,,LATAM,,Sports,8410.0,34.0,6357.08,,1445.99,4,5,0.2275,,,6357.705352416881,6356.447497902489
,06/01/2031 00:00,03/21/2022 06:00,,Returned,0,,62853.0,,India,Africa,,,,47.0,6301181.52,0.174,2015.48,5,2,0.1407,,,6301811.640554187,6300551.4074480245
2181.0,06/01/2031 00:00,03/25/2022 08:00,,???,0,,,,Brazil,Europe,USCA,,,48.0,10972.91,,1218.15,2,5,0.111,,,10973.992701966417,10971.836152791233
,06/01/2031 00:00,03/14/2022 10:00,,???,0,CLOSED,,,,Pacific Asia,USCA,Clothing,,22.0,,0.218,30.78,3,5,0.01,,,,
2183.0,06/01/2031 00:00,04/08/2022 12:00,,Late delivery,0,,97714.0,,United States,,,,,36.0,6666.45,0.339,266.32,3,7,0.0399,,,6667.113410400013,6665.777268177854
2184.0,06/01/2031 00:00,04/14/2022 14:00,Same Day,???,0,CLOSED,57396.0,,,,,Clothing,5316.0,860134.0,6053.51,0.166,1850.02,5,5,0.3056,,,6054.119220618516,6052.902733494418
2185.0,06/01/2031 00:00,04/12/2022 16:00,,Pending,0,,,,United States,LATAM,,,,-159.0,-36471.42,,1708.28,3,3,0.1061,,,-36475.07982992392,-36467.768067390774
2186.0,06/01/2031 00:00,04/11/2022 18:00,First Class,Delivered,0,PROCESSING,,Home Office,,,Africa,,6236.0,44.0,24545494.37,0.162,66.13,5,2,0.0149,,,24547948.940526836,24543039.835447915
2187.0,06/01/2031 00:00,04/13/2022 20:00,,Advance shipping,0,,,,France,,Africa,,653.0,32.0,1312.74,0.212,143.58,5,4,0.1094,,,1312.8902238881496,1312.6189499912098
,06/01/2031 00:00,04/13/2022 22:00,Second Class,Pending,0,,42838.0,Corporate,,Europe,,Electronics,,7.0,1880.19,0.182,235.47,2,4,0.1252,,,1880.3522124155752,1879.9990609029528
2189.0,06/01/2031 00:00,04/17/2022 00:00,Same Day,???,0,CANCELED,39896.0,,Brazil,,USCA,Electronics,8097.0,14.0,,0.123,45458438.26,5,7,0.0857,,,,
2190.0,06/01/2031 00:00,04/12/2022 02:00,Road,Returned,0,,,Home Office,India,,,Clothing,,47.0,18060.42,0.043,,3,2,-0.0432,,,18062.227331684575,18058.61281396093
2191.0,06/01/2031 00:00,04/13/2022 04:00,Road,Shipping on time,0,,48034.0,,India,,,Furniture,8806.0,39.0,5543.38,,,3,3,0.0969,,,5543.938915376334,5542.828216885296
,06/01/2031 00:00,03/13/2022 06:00,,Late delivery,0,PROCESSING,75696.0,,,,,,4055.0,-421.0,-432435.14,0.41,579.14,2,7,0.3087,,,-432478.3795173719,-432391.88615824596
2193.0,06/01/2031 00:00,04/17/2022 08:00,,Delivered,0,,,Corporate,Brazil,Pacific Asia,LATAM,,,3.0,34793704.71,,13562787.81,4,7,0.0599,,,34797184.089411974,34790225.31295178
,06/01/2031 00:00,04/08/2022 10:00,First Class,Pending,0,,94097.0,,,,,,,-463.0,-385890.4,,160.24,5,6,0.0949,,,-385928.9951854444,-385851.8136546705
2195.0,06/01/2031 00:00,04/12/2022 12:00,,,0,PROCESSING,91770.0,,,,LATAM,Electronics,,26.0,235.34,0.035,6094934.77,2,2,0.2363,,,235.34832203640858,235.30670910364142
2196.0,06/01/2031 00:00,04/11/2022 14:00,,,0,,96430.0,,United States,,LATAM,Furniture,,39.0,,,31413416.17,2,1,0.0123,,,,
2197.0,06/01/2031 00:00,04/13/2022 16:00,Same Day,Delivered,0,CLOSED,69698.0,,,,,,,6.0,218.83,,,2,3,0.2865,,,218.8438070410055,218.8019961993643
,06/01/2031 00:00,04/12/2022 18:00,,,0,PENDING,28742.0,,,,Europe,Sports,,38.0,4721.79,,793.88,6,2,0.1681,,,4722.262229353236,4721.299111326425
,06/01/2031 00:00,04/13/2022 20:00,,,0,,12691.0,,United States,,,Electronics,,31.0,,0.157,858.1,3,3,0.1634,,,,
2200.0,06/01/2031 00:00,04/17/2022 22:00,,???,0,,39139.0,,Germany,,,,9811.0,29.0,11421998.8,0.336,1.57,6,7,0.0011,,,11423140.994636377,11420856.625647344
2201.0,06/01/2031 00:00,04/15/2022 00:00,,Returned,0,,54251.0,,,Pacific Asia,,,,43.0,625.4,0.351,43653065.61,2,4,-0.023,,,625.4555107003466,625.3393832313249
,06/01/2031 00:00,03/14/2022 02:00,UNKNOWN,,0,,30238.0,Consumer,,,,Sports,5093.0,39.0,1302.87,0.288,376.86,4,3,0.2893,,,1303.0069244951978,1302.7558869042423
2203.0,06/01/2031 00:00,04/17/2022 04:00,N/A,Returned,0,,79667.0,,,,Europe,,,35.0,4617.26,0.391,,4,6,0.0385,,,4617.711002697861,4616.791734115431
2204.0,06/01/2031 00:00,04/17/2022 06:00,UNKNOWN,Returned,0,PROCESSING,45028.0,,France,LATAM,,,,25.0,10963.6,,12681117.31,6,6,0.1243,,,10964.703873863731,10962.51696840209
2205.0,06/01/2031 00:00,04/15/2022 08:00,,,0,COMPLETE,93789.0,,Germany,,,,,48.0,16871.0,,48615454.09,3,4,0.153,,,16872.68652093364,16869.308284548315
2206.0,06/01/2031 00:00,04/12/2022 10:00,,,0,,13549.0,Consumer,,,,,4023.0,42.0,,0.205,-484.87,3,1,-0.0405,,,,
2207.0,06/01/2031 00:00,04/15/2022 12:00,Sea,Advance shipping,0,,,,,,,,3595.0,15.0,3836.21,0.24,29845100.45,4,4,0.2315,,,3836.583548367034,3835.828020983841
2208.0,06/01/2031 00:00,04/14/2022 14:00,,Late delivery,0,,53311.0,,,LATAM,Africa,Clothing,,39.0,,0.167,2093.28,3,3,0.1671,,,,
,06/01/2031 00:00,03/27/2022 16:00,Sea,Delivered,0,PROCESSING,35724.0,,,,LATAM,Electronics,,28.0,,0.415,1371.84,2,2,0.3136,,,,
2210.0,06/01/2031 00:00,03/16/2022 18:00,,Late delivery,0,,,Corporate,,,Pacific Asia,Clothing,,653752.0,20937.12,0.056,49.22,2,5,0.0024,,,20939.218022168494,20935.04100697266
2211.0,06/01/2031 00:00,03/23/2022 20:00,,Delivered,0,,55535.0,Home Office,,,,,6889.0,19.0,3370.25,0.42,58.28,4,6,0.0173,,,3370.585643354154,3369.898721156784
,06/01/2031 00:00,03/25/2022 22:00,Air,,0,,75311.0,,,,,,5743.0,40.0,10279.87,,,5,3,0.0534,,,10280.895323363298,10278.831052321724
2213.0,06/01/2031 00:00,03/15/2022 00:00,N/A,,0,,72930.0,,,,Pacific Asia,,,13.0,,,32707109.83,2,3,0.072,,,,
2214.0,06/01/2031 00:00,04/18/2022 02:00,Air,Late delivery,0,PROCESSING,60858.0,,,,,,,992160.0,,0.17,4727.4,4,6,0.3271,,,,
